Outcome,Star,Avg. Star,Clique,Num 
2,14,7.214285714285714,21,107
2,17,5.470588235294118,21,97
2,6,6.0,11,41
2,3,6.0,6,21
1,2,4.5,5,12
2,11,6.909090909090909,18,83
2,16,6.75,17,109
2,10,5.5,30,75
2,2,10.0,21,39
2,3,5.0,3,15
2,7,6.285714285714286,11,48
2,8,6.125,18,59
2,18,6.111111111111111,20,112
2,12,6.166666666666667,21,82
2,2,8.5,12,27
1,1,4.0,5,8
2,2,6.5,16,27
2,8,5.875,17,56
2,19,7.631578947368421,26,152
2,3,7.333333333333333,6,25
2,5,5.8,29,53
2,20,6.9,28,146
2,5,7.0,13,43
2,19,5.684210526315789,26,114
2,4,6.75,5,28
2,11,6.545454545454546,15,76
1,2,7.0,3,15
2,7,6.0,8,43
2,2,6.5,3,14
2,2,5.5,4,13
2,3,6.666666666666667,13,30
2,2,7.5,19,32
1,1,10.0,4,13
2,3,5.0,3,15
1,1,10.0,6,15
2,21,5.9523809523809526,25,129
2,2,4.5,16,23
2,6,6.0,12,42
2,19,4.842105263157895,21,94
2,2,8.5,9,24
2,7,6.142857142857143,19,55
2,3,5.333333333333333,4,17
2,9,6.222222222222222,14,61
2,1,6.0,16,21
2,14,7.428571428571429,16,106
2,5,6.2,13,39
2,23,6.086956521739131,28,145
2,6,8.166666666666666,15,58
2,1,4.0,29,32
2,14,6.285714285714286,15,89
2,8,6.0,9,49
2,2,8.5,3,18
2,11,4.909090909090909,11,54
2,2,5.0,9,17
2,12,7.166666666666667,26,100
2,3,8.666666666666666,19,42
2,4,5.75,22,41
1,1,9.0,15,23
2,9,5.111111111111111,16,53
2,5,6.2,10,36
2,23,6.6521739130434785,24,153
2,3,5.333333333333333,5,18
2,5,7.2,5,36
2,5,7.8,15,49
2,3,8.666666666666666,4,27
2,4,4.0,4,16
2,7,7.142857142857143,7,50
2,16,7.0,20,116
2,18,6.444444444444445,30,128
2,16,6.4375,26,113
2,7,5.285714285714286,24,54
2,17,6.823529411764706,20,119
1,1,9.0,6,14
2,2,9.0,5,21
2,14,6.571428571428571,22,100
2,1,8.0,29,36
2,18,6.611111111111111,22,123
2,16,6.875,26,119
2,15,5.866666666666666,16,89
2,13,6.615384615384615,16,89
2,7,4.571428571428571,26,51
2,13,7.076923076923077,30,109
2,2,6.0,4,14
2,1,4.0,12,15
2,8,7.375,15,66
2,2,6.5,10,21
2,11,6.636363636363637,28,90
2,14,6.285714285714286,15,89
2,8,5.625,26,63
2,25,6.36,29,163
2,8,6.125,24,65
2,21,6.619047619047619,27,145
2,12,7.583333333333333,21,100
2,6,6.333333333333333,9,41
2,6,7.833333333333333,27,68
2,4,5.5,5,23
2,2,7.0,8,20
2,9,7.222222222222222,14,70
2,5,7.8,13,47
2,9,7.888888888888889,21,82
1,1,8.0,13,20
2,2,5.5,5,14
2,18,6.166666666666667,25,118
2,21,7.0,22,148
2,9,6.333333333333333,10,58
2,4,5.0,8,24
2,8,6.375,20,63
1,1,4.0,16,19
2,3,8.0,7,28
2,20,6.25,30,134
2,19,5.578947368421052,25,112
2,7,6.428571428571429,8,46
2,2,9.5,15,32
2,7,8.285714285714286,22,73
2,7,8.285714285714286,12,63
2,12,5.666666666666667,27,83
2,4,7.25,13,38
2,9,6.111111111111111,19,65
2,21,6.619047619047619,22,140
2,19,6.473684210526316,23,126
2,9,6.333333333333333,17,65
2,8,5.75,26,64
2,3,7.666666666666667,5,25
2,14,5.642857142857143,14,79
1,1,6.0,11,16
2,1,6.0,6,11
2,15,5.933333333333334,20,94
2,2,8.0,3,17
2,3,8.0,24,45
2,2,9.0,11,27
2,4,6.0,6,26
2,11,7.0,17,83
2,9,5.555555555555555,13,54
2,11,6.818181818181818,11,75
2,5,6.8,7,36
1,1,5.0,14,18
2,8,5.375,23,58
2,6,5.333333333333333,15,41
2,16,6.8125,25,118
2,3,6.333333333333333,4,20
2,10,7.4,14,78
2,8,7.375,17,68
2,4,5.75,5,24
2,15,5.733333333333333,23,94
2,5,7.0,7,37
2,4,6.5,5,27
2,2,8.0,5,19
1,1,8.0,19,26
2,15,5.6,27,96
2,5,7.0,5,35
2,2,5.5,3,12
2,2,6.0,3,13
2,12,6.583333333333333,29,96
2,4,6.5,10,32
2,1,9.0,30,38
2,3,5.333333333333333,8,21
2,2,5.0,12,20
2,7,7.714285714285714,13,60
2,12,7.333333333333333,27,102
2,4,7.25,4,29
1,1,5.0,3,7
2,14,5.714285714285714,19,85
2,5,5.6,14,37
2,16,6.4375,17,104
2,4,8.75,10,41
2,8,5.5,26,62
2,5,6.2,6,32
2,2,6.5,28,39
2,4,5.75,6,25
2,15,6.333333333333333,15,95
2,17,6.588235294117647,30,125
2,7,6.142857142857143,11,47
2,1,3.0,9,11
2,1,10.0,16,25
2,6,7.0,20,56
2,3,7.666666666666667,6,26
2,4,8.5,26,56
2,3,6.666666666666667,3,20
2,20,6.55,26,137
2,10,6.1,22,73
2,4,5.0,17,33
2,15,6.933333333333334,25,113
2,3,7.0,10,28
2,10,7.6,27,92
2,13,6.538461538461538,24,96
2,6,6.0,6,36
2,16,5.5,16,88
2,5,7.2,7,38
2,9,6.222222222222222,9,56
2,2,6.5,22,33
2,14,5.071428571428571,22,79
2,20,6.05,20,121
2,9,5.666666666666667,12,54
2,6,5.666666666666667,14,42
2,4,6.0,6,26
2,2,8.5,14,29
2,21,6.666666666666667,23,142
2,2,8.0,12,26
2,3,8.0,7,28
2,5,6.0,10,35
2,3,6.0,4,19
2,7,7.142857142857143,10,53
2,1,8.0,11,18
2,6,5.5,6,33
2,4,5.75,6,25
2,9,6.111111111111111,25,71
2,9,5.555555555555555,27,68
2,2,4.5,5,12
2,3,5.0,23,35
2,1,9.0,28,36
2,3,4.666666666666667,3,14
2,5,6.8,11,40
2,19,7.105263157894737,23,139
2,13,7.153846153846154,15,95
2,3,7.666666666666667,3,23
2,4,6.5,14,36
2,11,7.0,30,96
2,16,7.125,23,121
2,16,6.3125,30,114
2,5,5.0,11,31
2,5,7.2,21,51
2,11,6.454545454545454,15,75
2,3,7.0,11,29
2,5,4.6,10,28
2,1,10.0,17,26
2,10,6.8,11,69
2,3,5.666666666666667,4,18
1,1,7.0,6,12
2,6,6.666666666666667,10,44
2,6,6.5,12,45
2,16,7.625,25,131
2,12,6.75,25,94
2,3,8.0,23,44
2,3,5.333333333333333,20,33
2,9,6.777777777777778,14,66
2,15,6.733333333333333,22,108
2,5,8.4,10,47
2,8,7.25,30,80
2,17,6.411764705882353,25,117
2,5,7.8,12,46
2,4,6.0,8,28
2,8,7.125,8,57
2,10,5.7,11,58
2,10,6.4,17,71
2,4,6.0,14,34
2,8,5.875,8,47
2,6,6.5,12,45
2,9,6.777777777777778,12,64
2,6,6.333333333333333,6,38
2,2,7.0,14,26
2,5,6.4,15,42
2,4,5.0,18,34
2,8,8.125,22,79
2,10,6.5,30,85
2,7,6.142857142857143,8,44
2,22,6.681818181818182,29,153
1,1,3.0,3,5
2,20,7.0,29,148
2,3,9.0,3,27
2,13,7.153846153846154,25,105
2,17,7.235294117647059,29,135
2,12,6.083333333333333,12,73
2,14,6.357142857142857,19,94
2,24,6.875,24,165
2,2,7.0,20,32
2,10,6.3,26,79
2,10,6.5,25,80
2,1,3.0,19,21
2,5,8.0,21,56
2,3,5.333333333333333,9,22
2,20,6.75,29,144
2,3,8.666666666666666,15,38
2,5,8.6,12,50
2,4,5.75,30,49
2,9,6.0,11,56
2,3,4.666666666666667,18,29
2,25,6.28,25,157
1,1,10.0,14,23
2,2,5.5,30,39
2,4,5.75,6,25
2,14,5.857142857142857,30,98
2,20,6.1,23,124
2,21,6.571428571428571,29,146
2,2,7.0,10,22
2,6,6.5,13,46
2,1,8.0,16,23
2,3,6.666666666666667,3,20
2,8,6.625,9,54
2,19,5.421052631578948,28,112
2,11,6.818181818181818,27,90
2,27,5.592592592592593,29,153
2,5,7.4,5,37
2,12,6.416666666666667,23,88
2,6,7.666666666666667,22,62
1,1,3.0,30,32
2,9,6.777777777777778,27,79
2,8,5.625,12,49
2,5,7.0,17,47
2,3,5.333333333333333,3,16
2,20,6.55,27,137
2,16,6.6875,30,121
2,26,6.5,30,173
1,1,10.0,3,12
2,2,6.5,18,29
1,1,9.0,5,13
2,7,6.285714285714286,9,46
2,13,6.153846153846154,20,87
2,2,3.5,3,8
2,5,7.0,12,42
2,15,7.266666666666667,16,110
2,14,5.5,17,80
2,22,6.2272727272727275,22,137
2,7,6.428571428571429,16,54
2,2,7.0,5,17
2,2,9.5,17,34
2,19,6.2105263157894735,21,120
2,11,6.818181818181818,15,79
2,4,7.25,20,45
2,8,6.0,8,48
1,1,3.0,3,5
2,3,6.666666666666667,30,47
2,2,5.5,26,35
2,4,6.25,11,32
2,5,5.4,7,29
2,21,6.857142857142857,26,149
2,2,6.5,13,24
2,7,6.571428571428571,25,64
2,15,6.133333333333334,17,94
2,19,5.842105263157895,26,118
2,23,6.434782608695652,28,153
2,2,7.0,4,16
2,3,6.666666666666667,9,26
2,7,5.857142857142857,14,48
1,2,5.5,3,12
2,22,6.863636363636363,29,158
2,20,7.35,29,155
2,18,7.166666666666667,25,136
2,8,8.125,22,79
2,26,5.961538461538462,26,154
2,20,5.55,28,119
2,11,7.363636363636363,13,83
2,3,7.333333333333333,3,22
1,1,5.0,8,12
2,4,8.0,20,48
2,5,6.2,6,32
2,5,5.8,22,46
2,5,6.4,24,51
2,3,6.666666666666667,5,22
2,19,5.684210526315789,24,113
2,10,7.0,18,78
2,20,7.35,26,153
1,1,9.0,13,21
2,2,5.0,9,17
2,3,8.0,13,34
2,3,5.0,28,40
2,4,8.25,7,36
2,20,6.1,27,129
2,4,4.25,20,33
2,10,8.1,15,86
2,5,8.0,10,45
2,20,7.15,26,149
2,8,6.875,22,69
2,15,7.333333333333333,29,124
2,7,5.428571428571429,11,42
2,9,6.0,13,58
2,5,5.0,12,32
2,6,5.166666666666667,17,42
2,14,6.571428571428571,28,106
2,5,7.4,12,44
2,8,5.125,21,54
2,5,6.8,25,54
2,11,7.090909090909091,18,85
2,15,6.666666666666667,21,106
2,6,7.333333333333333,6,44
2,8,6.875,29,76
2,1,3.0,19,21
2,23,6.217391304347826,30,149
2,6,7.666666666666667,26,66
2,4,7.0,8,32
2,2,3.5,13,18
2,5,7.4,6,38
2,5,8.0,8,43
2,8,6.75,25,71
2,16,5.4375,17,88
2,3,7.666666666666667,15,35
2,6,6.5,11,44
2,10,5.2,18,60
2,7,7.428571428571429,9,54
2,6,6.833333333333333,10,45
2,16,6.9375,18,113
2,5,7.0,5,35
2,3,8.333333333333334,3,25
2,11,4.2727272727272725,25,61
2,16,6.375,23,108
2,4,4.75,6,21
2,2,9.5,3,20
2,12,7.083333333333333,17,90
1,1,5.0,15,19
2,13,7.0,18,96
2,12,5.333333333333333,15,67
2,19,7.2105263157894735,21,139
2,13,6.153846153846154,14,81
2,18,6.5,19,118
2,4,5.25,12,29
2,28,6.321428571428571,28,177
2,16,6.125,17,99
2,4,5.75,15,34
2,7,6.0,21,56
2,3,3.6666666666666665,20,28
2,5,7.2,14,45
2,29,6.310344827586207,29,183
1,1,9.0,17,25
1,1,3.0,29,31
2,12,7.083333333333333,20,93
2,21,7.333333333333333,21,153
2,14,6.928571428571429,15,98
2,3,6.666666666666667,19,36
2,24,6.666666666666667,27,162
2,6,7.833333333333333,24,65
2,14,5.857142857142857,16,84
2,26,6.923076923076923,27,180
2,22,6.909090909090909,24,154
2,14,7.357142857142857,19,108
2,6,8.166666666666666,13,56
2,3,6.0,10,25
2,25,7.12,27,179
2,7,7.428571428571429,27,72
2,2,7.0,8,20
2,2,4.5,14,21
2,3,7.666666666666667,3,23
2,14,6.785714285714286,27,108
2,10,7.5,16,81
2,2,4.0,10,16
2,8,6.5,20,64
2,2,5.0,10,18
2,7,6.0,26,61
2,10,5.9,15,64
2,7,7.857142857142857,19,67
2,9,6.666666666666667,16,67
2,3,5.0,27,39
2,13,8.153846153846153,29,122
2,15,7.6,22,121
2,9,6.666666666666667,14,65
2,18,6.666666666666667,29,131
2,14,6.571428571428571,26,104
2,4,6.5,30,52
2,5,5.4,15,37
2,12,6.333333333333333,15,79
2,2,6.0,21,31
2,6,7.0,10,46
2,3,3.0,13,19
2,29,6.517241379310345,29,189
2,1,5.0,18,22
2,3,7.333333333333333,21,40
2,12,6.5,14,80
2,9,5.666666666666667,23,65
2,20,5.65,20,113
2,13,5.769230769230769,15,77
2,11,5.7272727272727275,11,63
2,5,7.2,30,61
2,5,6.0,5,30
2,6,6.0,11,41
2,5,7.4,19,51
2,16,6.0,23,103
2,19,6.473684210526316,24,128
1,1,6.0,3,8
2,6,6.666666666666667,18,52
2,4,6.75,7,30
2,10,6.8,26,84
2,17,6.294117647058823,29,119
2,8,5.5,15,51
2,8,8.125,12,69
2,7,5.857142857142857,13,47
2,4,6.25,6,27
2,9,7.111111111111111,9,64
2,15,6.6,29,113
2,5,6.0,9,34
2,24,6.625,30,165
2,14,6.142857142857143,15,87
2,8,6.125,24,65
2,13,6.384615384615385,21,91
1,2,4.0,3,9
2,19,6.421052631578948,28,131
1,1,9.0,13,21
2,8,6.75,11,57
2,5,6.8,14,43
2,23,7.6521739130434785,27,179
1,1,8.0,15,22
2,5,6.2,20,46
2,12,7.416666666666667,30,107
2,3,4.0,5,14
2,3,5.333333333333333,8,21
2,2,6.5,6,17
1,1,4.0,4,7
2,8,6.5,12,56
2,5,4.8,18,37
2,9,5.777777777777778,13,56
2,3,3.3333333333333335,12,19
1,1,3.0,6,8
2,2,4.5,6,13
2,9,6.0,10,55
2,16,5.9375,19,98
2,4,7.75,19,46
2,23,6.3478260869565215,23,146
2,10,5.9,12,61
2,11,6.181818181818182,23,80
2,5,5.8,22,46
2,7,6.285714285714286,7,44
2,13,5.769230769230769,17,79
2,20,5.7,25,118
2,26,6.153846153846154,26,158
2,4,6.0,16,36
2,12,7.25,16,91
2,13,7.3076923076923075,25,106
2,4,7.25,24,49
2,6,7.166666666666667,16,53
2,11,6.636363636363637,21,83
2,2,7.5,28,41
2,2,8.0,12,26
2,1,4.0,12,15
2,10,6.8,12,70
2,11,5.2727272727272725,11,58
2,23,6.6521739130434785,28,157
2,5,7.2,6,37
1,1,9.0,7,15
2,4,8.5,6,36
2,19,5.7894736842105265,28,119
2,15,6.2,18,96
2,3,6.0,3,18
2,16,6.75,21,112
2,7,5.857142857142857,18,52
2,14,6.142857142857143,17,89
2,3,5.0,13,25
2,3,5.666666666666667,3,17
2,4,5.75,9,28
2,23,6.826086956521739,24,158
2,6,7.333333333333333,25,63
2,2,6.5,3,14
2,6,6.833333333333333,9,44
2,5,6.0,7,32
2,25,6.16,25,154
2,10,6.8,20,78
2,12,6.166666666666667,14,76
2,1,10.0,3,12
2,11,6.0,15,70
2,25,6.0,26,150
2,13,6.6923076923076925,18,92
2,22,6.7272727272727275,29,155
2,2,7.0,11,23
2,2,6.5,3,14
2,8,7.0,22,70
2,4,7.75,9,36
2,2,7.0,22,34
2,12,6.166666666666667,30,92
2,14,6.785714285714286,20,101
2,15,6.8,28,115
2,10,6.3,21,74
2,12,5.5,17,71
2,8,7.125,16,65
2,5,6.4,27,54
2,4,6.5,10,32
1,1,9.0,8,16
2,8,5.75,10,48
2,13,5.769230769230769,26,88
2,18,5.444444444444445,26,105
2,6,7.833333333333333,10,51
2,11,5.545454545454546,16,66
2,9,7.222222222222222,16,72
2,3,5.333333333333333,6,19
2,20,5.95,23,122
2,4,8.75,18,49
2,12,6.833333333333333,21,91
2,4,4.75,9,24
2,20,6.75,21,136
2,22,6.0,30,139
2,6,7.0,22,58
1,2,7.0,6,18
2,9,6.444444444444445,30,79
2,2,6.0,7,17
2,13,7.0,13,91
2,17,6.411764705882353,28,120
2,8,6.25,11,53
2,11,6.2727272727272725,23,81
2,26,6.384615384615385,26,165
2,3,5.333333333333333,28,41
2,29,6.620689655172414,29,191
2,18,6.722222222222222,22,125
2,2,9.5,8,25
2,10,7.2,12,74
1,1,10.0,6,15
2,23,6.391304347826087,25,149
2,15,5.8,19,91
2,10,8.2,14,86
2,27,6.555555555555555,27,177
2,12,6.0,16,76
2,4,6.75,23,46
2,7,6.142857142857143,23,59
2,22,6.181818181818182,29,142
2,9,7.444444444444445,12,70
2,15,6.0,22,97
1,1,6.0,4,9
2,17,6.823529411764706,25,124
2,5,6.0,8,33
2,20,6.2,24,127
2,13,6.846153846153846,13,89
2,1,3.0,6,8
2,7,4.714285714285714,23,49
2,2,7.0,23,35
2,7,6.571428571428571,16,55
2,12,7.166666666666667,17,91
1,1,4.0,3,6
2,8,6.875,29,76
2,11,6.636363636363637,27,89
2,26,6.269230769230769,28,165
2,7,7.0,16,58
2,15,6.066666666666666,23,99
2,13,7.153846153846154,18,98
2,8,6.25,18,60
2,2,7.0,15,27
2,5,7.0,12,42
2,17,6.588235294117647,18,113
2,7,6.571428571428571,27,66
2,5,6.2,12,38
2,2,6.0,3,13
2,5,8.4,13,50
2,7,7.285714285714286,11,55
2,8,8.0,24,80
2,10,7.1,10,71
2,17,5.705882352941177,24,104
2,15,6.933333333333334,16,105
2,14,6.928571428571429,19,102
2,13,6.3076923076923075,29,98
2,9,7.0,14,68
2,14,5.857142857142857,17,85
2,23,5.826086956521739,27,138
2,8,6.125,19,60
2,1,4.0,16,19
2,3,7.333333333333333,11,30
2,9,6.333333333333333,9,57
2,3,4.0,8,17
2,22,6.590909090909091,22,145
1,1,10.0,25,34
2,13,6.230769230769231,27,95
2,15,6.266666666666667,24,103
2,11,6.545454545454546,19,80
2,9,6.333333333333333,12,60
2,5,7.4,17,49
2,7,6.428571428571429,9,47
2,12,6.833333333333333,15,85
2,3,9.666666666666666,5,31
2,10,6.7,10,67
2,14,6.285714285714286,22,96
1,1,10.0,6,15
2,23,5.782608695652174,29,139
2,8,6.25,29,71
2,6,6.166666666666667,25,56
2,3,6.0,5,20
2,10,6.9,29,87
2,3,7.333333333333333,29,48
2,6,7.333333333333333,28,66
2,14,7.357142857142857,18,107
2,21,6.714285714285714,24,143
2,16,6.3125,18,103
2,14,6.214285714285714,24,96
2,9,7.444444444444445,20,78
2,4,8.5,5,35
2,14,7.714285714285714,21,115
2,4,6.0,15,35
2,5,7.0,5,35
2,15,7.133333333333334,16,108
2,18,5.444444444444445,24,104
2,5,7.0,6,36
1,2,7.5,21,34
2,21,6.9523809523809526,26,150
2,10,7.0,11,71
2,11,6.636363636363637,27,89
2,6,8.833333333333334,12,59
2,5,6.4,5,32
2,8,6.375,9,52
2,16,6.4375,23,110
2,7,7.285714285714286,13,57
2,9,5.444444444444445,15,55
2,16,6.5625,23,112
1,1,3.0,4,6
2,2,7.0,12,24
2,8,6.5,26,70
1,1,8.0,4,11
2,27,5.962962962962963,27,160
2,1,4.0,5,8
2,11,6.818181818181818,15,79
2,22,6.909090909090909,26,155
2,28,6.821428571428571,30,193
2,7,5.0,18,46
2,5,8.0,11,46
2,10,6.5,10,65
2,21,6.571428571428571,23,139
2,20,6.95,22,140
2,26,5.923076923076923,29,157
2,17,5.588235294117647,20,98
2,14,5.214285714285714,16,75
2,11,5.636363636363637,28,79
2,7,6.285714285714286,7,44
2,10,6.4,14,68
2,12,6.5,21,87
2,2,4.0,9,15
2,6,7.166666666666667,20,57
1,1,5.0,21,25
1,3,4.666666666666667,3,14
2,7,7.285714285714286,9,53
2,21,6.0476190476190474,26,132
2,14,6.214285714285714,25,98
2,15,6.2,18,96
2,21,6.809523809523809,21,142
1,1,10.0,3,12
2,12,5.25,19,70
2,8,7.875,21,76
2,12,7.0,20,92
2,16,7.5625,25,130
2,7,6.571428571428571,22,61
2,17,7.294117647058823,27,134
2,4,6.0,15,35
2,18,6.722222222222222,25,127
2,7,7.142857142857143,16,59
2,5,8.0,27,62
2,5,5.8,14,38
2,1,8.0,25,32
2,2,7.0,5,17
1,1,4.0,16,19
2,24,6.166666666666667,29,153
2,7,6.285714285714286,20,57
2,13,5.6923076923076925,13,74
2,11,7.0,15,81
1,1,8.0,3,10
2,14,5.785714285714286,19,86
2,3,6.666666666666667,6,23
2,24,6.375,25,154
2,3,5.0,13,25
2,8,6.625,8,53
2,4,6.5,27,49
2,11,5.7272727272727275,28,80
2,8,6.0,21,61
2,3,7.0,7,25
2,5,7.4,17,49
2,17,5.823529411764706,22,104
2,5,5.8,15,39
2,25,6.6,26,166
2,12,5.333333333333333,16,68
2,20,6.95,24,143
2,5,7.6,7,40
2,14,5.785714285714286,21,88
2,5,6.0,12,37
2,11,6.818181818181818,14,78
2,12,5.416666666666667,15,68
2,25,6.64,25,165
2,27,6.0,28,161
2,3,7.333333333333333,9,28
2,4,4.25,11,24
2,4,5.0,4,20
2,17,6.176470588235294,25,113
2,22,7.0,26,158
2,7,6.0,27,62
2,11,6.363636363636363,25,84
2,7,6.857142857142857,15,56
2,28,6.428571428571429,29,180
2,15,6.4,15,96
2,10,5.8,25,73
2,2,9.5,27,44
2,15,6.133333333333334,27,104
2,12,6.916666666666667,17,88
2,7,7.0,14,56
2,12,5.916666666666667,13,72
2,3,6.333333333333333,21,37
2,2,5.0,5,13
2,16,6.0625,30,111
2,3,6.666666666666667,20,37
2,4,6.75,17,40
2,23,5.782608695652174,28,137
2,25,6.4,28,161
2,1,8.0,4,11
2,8,7.375,10,61
2,12,5.833333333333333,15,73
2,18,6.611111111111111,21,122
2,2,7.0,5,17
1,1,10.0,26,35
2,11,6.636363636363637,22,84
2,5,8.6,19,57
2,15,6.266666666666667,18,97
2,7,8.0,19,68
2,2,9.0,16,32
2,7,7.142857142857143,7,50
2,13,5.538461538461538,23,82
2,10,6.6,28,84
2,4,5.5,5,23
2,9,6.333333333333333,23,71
2,8,7.0,30,78
2,17,6.0588235294117645,19,105
2,8,7.25,13,63
2,9,6.555555555555555,19,69
2,8,7.0,9,57
2,13,5.0,26,77
2,1,3.0,3,5
2,6,6.5,24,57
2,4,6.0,10,30
2,9,6.0,16,61
2,2,6.5,6,17
2,3,5.0,4,16
2,7,6.571428571428571,9,48
2,15,7.6,18,117
2,7,7.714285714285714,17,64
2,9,5.555555555555555,9,50
1,1,5.0,4,8
2,9,6.777777777777778,23,75
2,3,9.333333333333334,24,49
2,15,7.4,30,126
2,2,7.5,26,39
2,19,6.052631578947368,20,116
2,15,6.0,24,99
2,6,5.333333333333333,21,47
2,18,6.944444444444445,20,127
2,7,5.285714285714286,8,38
2,20,6.45,27,135
2,21,6.142857142857143,26,133
2,4,8.0,12,40
2,15,6.133333333333334,15,92
2,23,6.521739130434782,26,152
2,6,4.833333333333333,12,35
2,8,7.625,10,63
2,3,5.333333333333333,23,36
2,7,7.714285714285714,7,54
1,1,3.0,6,8
2,4,7.0,25,49
2,13,6.846153846153846,25,101
2,4,7.5,19,45
2,3,5.666666666666667,20,34
2,18,6.611111111111111,30,131
2,14,6.357142857142857,26,101
2,18,7.166666666666667,19,130
2,8,6.125,18,59
2,1,6.0,19,24
2,21,6.142857142857143,27,135
2,21,7.571428571428571,21,158
2,3,6.0,9,24
2,7,6.428571428571429,25,63
2,12,6.166666666666667,18,80
2,5,7.8,13,47
2,12,6.583333333333333,25,92
2,7,5.285714285714286,14,44
2,11,5.909090909090909,11,65
2,4,8.5,11,41
2,5,6.4,5,32
2,6,6.166666666666667,24,55
2,6,6.333333333333333,11,43
2,7,7.428571428571429,12,57
1,1,10.0,13,22
2,10,6.6,15,71
2,5,8.6,9,47
2,12,6.916666666666667,24,95
2,22,6.2727272727272725,26,142
2,1,3.0,12,14
1,1,3.0,8,10
2,7,6.571428571428571,10,49
2,13,7.6923076923076925,19,106
2,8,7.375,8,59
2,9,7.888888888888889,13,75
2,19,6.2105263157894735,25,124
2,7,5.428571428571429,17,48
2,19,6.0,23,118
2,4,4.75,5,20
2,13,6.384615384615385,15,85
2,5,6.0,23,48
1,1,4.0,7,10
2,5,8.2,25,61
2,3,7.666666666666667,6,26
1,1,5.0,29,33
2,13,5.384615384615385,16,73
2,17,7.117647058823529,21,125
2,8,8.25,9,67
2,3,7.333333333333333,21,40
1,1,3.0,3,5
1,1,6.0,8,13
2,4,5.25,7,24
1,1,6.0,10,15
2,6,6.166666666666667,30,61
2,13,6.153846153846154,16,83
2,18,6.888888888888889,24,129
2,12,5.75,14,71
2,17,6.764705882352941,21,118
2,8,6.625,19,64
2,7,6.857142857142857,30,71
1,1,3.0,3,5
2,18,6.0,26,116
2,21,6.904761904761905,25,149
2,7,6.142857142857143,22,58
2,16,6.75,24,116
1,1,6.0,7,12
2,1,5.0,15,19
2,17,5.705882352941177,27,107
2,6,6.666666666666667,30,63
2,11,7.545454545454546,11,83
2,2,7.0,4,16
2,11,5.545454545454546,13,63
2,4,6.25,26,47
2,19,5.7894736842105265,25,116
2,10,7.1,18,79
2,5,8.4,29,66
1,1,9.0,13,21
2,4,4.25,25,38
2,19,6.315789473684211,22,123
2,11,5.454545454545454,12,61
2,1,3.0,11,13
2,1,3.0,6,8
2,10,7.1,11,72
2,4,5.75,24,43
2,25,6.24,29,160
2,12,5.75,22,79
2,1,7.0,24,30
2,15,6.133333333333334,22,99
2,15,6.533333333333333,25,108
2,17,6.882352941176471,29,129
2,17,6.882352941176471,19,119
1,1,3.0,6,8
2,9,8.0,9,72
2,11,6.181818181818182,21,78
2,20,6.9,28,145
2,4,9.0,8,40
2,16,6.1875,30,112
2,5,6.2,5,31
2,9,5.666666666666667,14,56
2,18,5.611111111111111,29,112
2,4,5.75,4,23
2,17,7.470588235294118,22,131
2,9,6.555555555555555,13,63
2,5,6.6,30,58
2,2,6.5,20,31
2,9,5.111111111111111,26,63
2,2,5.5,3,12
2,21,6.857142857142857,25,148
2,18,6.555555555555555,26,126
2,12,6.666666666666667,20,88
2,11,7.0,22,87
2,5,7.2,28,59
2,1,8.0,9,16
2,2,7.0,11,23
2,13,6.153846153846154,18,85
1,4,7.75,10,37
2,4,8.25,5,34
2,2,3.0,8,12
2,10,5.4,12,56
2,11,6.090909090909091,30,86
2,27,6.925925925925926,28,187
1,1,9.0,3,11
2,1,5.0,20,24
2,13,6.769230769230769,22,97
2,5,5.6,11,34
2,18,6.611111111111111,24,125
2,26,5.730769230769231,28,151
1,1,6.0,10,15
1,2,7.0,6,18
2,22,7.318181818181818,26,163
2,18,6.722222222222222,23,126
2,3,8.666666666666666,22,45
2,19,6.894736842105263,19,131
2,13,6.076923076923077,29,94
2,4,7.75,7,34
2,3,8.0,27,48
2,9,6.888888888888889,18,71
2,12,5.5,14,68
2,14,6.571428571428571,24,102
1,1,5.0,3,7
2,13,7.0,14,92
2,2,7.0,3,15
2,7,6.428571428571429,16,54
2,16,6.9375,26,121
2,4,7.5,16,42
2,22,6.818181818181818,25,153
